Id;Longitude;Latitude;In_Use;Capacity;Name
8739;20.501108;52.097045;1;24;s24x8739
8740;19.109105;49.378395;1;13;s13x8740
8741;20.861834;51.350555;1;5;s5x8741
8742;23.846112;50.687492;1;11;s11x8742
8743;20.146994;52.018938;1;28;s28x8743
8744;16.074681;51.206259;1;6;s6x8744
8745;19.990585;50.77167;1;25;s25x8745
8746;23.928272;51.077324;1;19;s19x8746
8747;18.772263;53.348096;1;27;s27x8747
8748;23.550349;54.308571;1;10;s10x8748
8749;19.039736;51.869185;1;13;s13x8749
8750;21.124717;53.969801;1;12;s12x8750
8751;19.6812;54.352815;1;12;s12x8751
8752;17.852386;49.50886;1;14;s14x8752
8753;17.375611;51.762155;1;7;s7x8753
8754;15.881805;49.980802;0;17;s17x8754
8755;17.1248;54.001087;1;11;s11x8755
8756;24.076094;51.305449;1;16;s16x8756
8757;15.012032;52.465148;0;26;s26x8757
8758;16.644318;51.004609;1;23;s23x8758
8759;22.376973;53.677912;0;22;s22x8759
8760;22.729911;53.918215;1;9;s9x8760
8761;15.662801;51.663802;1;12;s12x8761
8762;21.36404;54.788909;1;27;s27x8762
8763;17.100751;52.458648;1;21;s21x8763
8764;18.467129;54.642578;1;12;s12x8764
8765;24.066971;52.54978;1;20;s20x8765
8766;15.968925;51.067018;0;19;s19x8766
8767;23.996948;50.531871;1;24;s24x8767
8768;20.852229;50.770429;1;21;s21x8768
8769;14.700603;49.672236;1;27;s27x8769
8770;20.973898;49.314221;1;18;s18x8770
8771;19.66085;50.727167;1;12;s12x8771
8772;16.601096;52.342413;1;22;s22x8772
8773;20.858373;50.333753;0;19;s19x8773
8774;21.170518;51.873459;1;21;s21x8774
8775;21.593627;50.112652;1;19;s19x8775
8776;16.068685;51.720228;1;7;s7x8776
8777;22.516087;50.423501;1;17;s17x8777
8778;22.677036;50.546601;1;29;s29x8778
8779;18.848314;49.403241;1;20;s20x8779
8780;23.222687;52.159606;1;9;s9x8780
8781;15.590618;54.51322;1;6;s6x8781
8782;18.125142;53.052845;1;16;s16x8782
8783;17.502668;50.610286;0;8;s8x8783
8784;17.45181;49.613049;1;27;s27x8784
8785;22.173772;50.335133;1;28;s28x8785
8786;17.994083;53.218457;1;7;s7x8786
8787;17.650043;49.578003;1;30;s30x8787
8788;17.879085;51.660456;1;28;s28x8788
8789;23.077558;51.443571;1;6;s6x8789
8790;16.907805;54.701472;1;21;s21x8790
8791;16.825426;53.665228;1;25;s25x8791
8792;19.287822;50.701021;1;23;s23x8792
8793;17.143744;52.060784;1;9;s9x8793
8794;23.641006;53.654839;0;8;s8x8794
8795;20.781529;51.864299;1;7;s7x8795
8796;21.351022;51.172255;1;17;s17x8796
8797;20.081804;52.645523;1;29;s29x8797
8798;17.122556;53.775571;1;5;s5x8798
8799;22.301929;54.28352;1;7;s7x8799
8800;19.371347;54.238252;1;16;s16x8800
8801;16.210474;52.297261;1;21;s21x8801
8802;19.313882;51.232399;1;15;s15x8802
8803;22.53217;52.914558;1;13;s13x8803
8804;16.760777;54.715066;1;12;s12x8804
8805;19.757561;49.008665;1;22;s22x8805
8806;18.125532;50.311909;1;23;s23x8806
8807;20.864491;53.008054;1;12;s12x8807
8808;18.486373;54.54033;0;24;s24x8808
8809;21.205885;52.676145;1;23;s23x8809
8810;16.238899;53.107398;1;20;s20x8810
8811;21.610479;52.279328;1;26;s26x8811
8812;23.922038;52.173178;1;23;s23x8812
8813;22.864366;50.768526;1;9;s9x8813
8814;22.318939;51.732275;1;27;s27x8814
8815;17.410028;52.909161;1;20;s20x8815
8816;14.429693;54.204046;1;13;s13x8816
8817;23.838512;53.81667;1;16;s16x8817
8818;22.175236;49.29623;1;26;s26x8818
8819;21.114472;53.84325;1;23;s23x8819
8820;15.412061;49.540203;1;6;s6x8820
8821;20.445538;50.193938;1;23;s23x8821
8822;22.147095;51.695886;1;15;s15x8822
8823;23.444062;50.921274;1;26;s26x8823
8824;20.451063;51.61705;1;7;s7x8824
8825;21.947292;51.315677;1;25;s25x8825
8826;20.43088;51.498424;1;8;s8x8826
8827;22.114846;54.229753;1;20;s20x8827
8828;23.223409;52.766416;1;24;s24x8828
8829;22.414876;50.726798;1;10;s10x8829
8830;15.379125;52.597834;1;26;s26x8830
8831;14.816739;50.334746;0;5;s5x8831
8832;16.86478;49.471928;0;11;s11x8832
8833;18.935276;53.044709;1;9;s9x8833
8834;17.691243;49.496766;0;17;s17x8834
8835;22.578729;49.311653;1;19;s19x8835
8836;18.157204;53.283435;0;23;s23x8836
8837;18.240299;52.837268;1;8;s8x8837
8838;18.928446;53.277418;1;28;s28x8838
8839;23.348629;49.886762;1;25;s25x8839
8840;14.4538;53.761036;1;20;s20x8840
8841;21.857743;50.354062;1;25;s25x8841
8842;15.784861;49.060735;1;17;s17x8842
8843;14.49051;49.832272;1;22;s22x8843
8844;20.582409;50.228968;1;10;s10x8844
8845;23.712643;50.070827;1;18;s18x8845
8846;15.421926;54.482182;1;30;s30x8846
8847;18.81068;53.004382;1;24;s24x8847
8848;18.547097;53.756493;1;29;s29x8848
8849;20.034562;49.165601;1;24;s24x8849
8850;20.654166;50.869031;0;25;s25x8850
8851;16.757866;50.912328;1;15;s15x8851
8852;18.898766;50.713502;1;30;s30x8852
8853;16.658726;49.668586;1;12;s12x8853
8854;24.040166;53.788438;1;30;s30x8854
8855;17.692545;52.646646;1;13;s13x8855
8856;20.955565;49.645171;1;19;s19x8856
8857;23.769447;51.803778;1;10;s10x8857
8858;24.033925;50.61233;1;29;s29x8858
8859;24.035357;53.467571;1;26;s26x8859
8860;22.682525;49.521195;1;23;s23x8860
8861;15.106639;50.967809;0;16;s16x8861
8862;23.954585;51.206713;0;14;s14x8862
8863;20.230351;51.229519;1;29;s29x8863
8864;18.98352;49.985077;1;23;s23x8864
8865;14.223982;50.296582;1;20;s20x8865
8866;17.598922;49.690644;1;23;s23x8866
8867;15.5825;53.137738;1;30;s30x8867
8868;18.428296;54.792851;1;9;s9x8868
8869;15.100915;52.924621;1;17;s17x8869
8870;23.22006;50.122915;1;12;s12x8870
8871;19.748589;51.194437;1;16;s16x8871
8872;19.888204;52.355136;1;9;s9x8872
8873;20.87241;52.4251;1;18;s18x8873
8874;19.930201;51.736226;1;30;s30x8874
8875;19.710062;50.517496;1;7;s7x8875
8876;17.71646;52.65502;0;28;s28x8876
8877;14.839553;51.55317;1;8;s8x8877
8878;18.380884;53.468087;1;24;s24x8878
8879;20.667267;52.953509;1;20;s20x8879
8880;15.94399;51.491632;1;26;s26x8880
8881;23.645822;54.354123;1;21;s21x8881
8882;22.197818;53.229004;1;12;s12x8882
8883;19.366707;49.574165;1;14;s14x8883
8884;16.22922;54.593073;0;17;s17x8884
8885;16.074111;52.990097;1;18;s18x8885
8886;15.894057;53.951794;1;22;s22x8886
8887;20.062784;52.888599;1;26;s26x8887
8888;17.293157;49.409377;1;13;s13x8888
8889;14.516766;50.781145;0;16;s16x8889
8890;18.874758;52.89134;1;14;s14x8890
8891;20.793156;53.059755;1;13;s13x8891
8892;20.207672;49.15658;1;12;s12x8892
8893;21.557933;54.46206;1;8;s8x8893
8894;23.736117;52.33495;1;25;s25x8894
8895;18.289202;54.251624;0;15;s15x8895
8896;18.196904;52.257;1;30;s30x8896
8897;21.822169;54.223422;1;10;s10x8897
8898;14.137381;54.683411;1;16;s16x8898
8899;20.295602;50.452804;1;24;s24x8899
8900;21.808852;51.988812;1;11;s11x8900
8901;22.542623;50.954251;1;11;s11x8901
8902;20.965584;52.251655;1;15;s15x8902
8903;14.963508;49.629996;1;26;s26x8903
8904;21.236066;52.776553;1;19;s19x8904
8905;21.360783;53.207973;1;5;s5x8905
8906;16.510171;53.487337;1;18;s18x8906
8907;19.022453;50.372882;1;7;s7x8907
8908;20.400317;49.650272;1;20;s20x8908
8909;21.870655;52.434551;1;6;s6x8909
8910;17.419771;50.46383;1;17;s17x8910
8911;22.552212;49.707723;1;19;s19x8911
8912;14.800128;52.274944;1;22;s22x8912
8913;16.861432;49.923143;1;20;s20x8913
8914;16.365179;54.037136;1;17;s17x8914
8915;17.775616;53.192523;1;30;s30x8915
8916;23.763236;53.023798;1;26;s26x8916
8917;16.485542;52.803234;1;26;s26x8917
8918;16.690345;49.39837;1;22;s22x8918
8919;22.888517;52.956508;1;22;s22x8919
8920;17.171229;54.605862;1;21;s21x8920
8921;21.95232;52.308787;1;16;s16x8921
8922;16.314316;53.529053;1;7;s7x8922
8923;17.015834;52.733586;1;19;s19x8923
8924;16.826859;50.066261;1;17;s17x8924
8925;23.647016;49.999565;1;22;s22x8925
8926;18.595671;50.200279;1;23;s23x8926
8927;22.777725;49.16627;1;29;s29x8927
8928;19.961021;53.275821;1;17;s17x8928
8929;17.065311;54.672779;1;21;s21x8929
8930;18.433675;53.6068;1;8;s8x8930
8931;20.695795;54.379028;1;28;s28x8931
8932;23.051196;53.034566;1;25;s25x8932
8933;20.710327;53.422703;1;28;s28x8933
8934;17.917265;50.14758;1;7;s7x8934
8935;14.201352;51.200661;1;7;s7x8935
8936;14.416085;54.014395;1;25;s25x8936
8937;21.677907;52.623609;1;29;s29x8937
8938;15.546275;53.601625;1;14;s14x8938
8939;20.028445;50.450749;1;21;s21x8939
8940;21.856855;51.933473;0;24;s24x8940
8941;22.021095;50.335837;1;20;s20x8941
8942;20.804492;53.453545;1;26;s26x8942
8943;23.92552;50.995402;1;9;s9x8943
8944;24.006953;49.194116;1;20;s20x8944
8945;20.491751;54.475043;1;23;s23x8945
8946;22.445892;50.895511;1;28;s28x8946
8947;20.532353;50.782867;1;20;s20x8947
8948;20.774856;50.215293;1;17;s17x8948
8949;23.661933;53.497744;1;6;s6x8949
8950;15.187636;53.36626;0;18;s18x8950
8951;22.62817;50.499968;1;14;s14x8951
8952;14.285007;49.028783;1;16;s16x8952
8953;15.949892;52.278327;1;21;s21x8953
8954;21.806738;50.090171;1;18;s18x8954
8955;21.33749;51.215309;1;20;s20x8955
8956;20.45918;52.018327;1;25;s25x8956
8957;17.934483;53.827963;1;16;s16x8957
8958;17.490219;53.490878;1;11;s11x8958
8959;19.930552;52.130693;1;23;s23x8959
8960;14.843684;51.992618;1;7;s7x8960
8961;16.912404;52.317321;0;12;s12x8961
8962;14.471569;54.145155;1;28;s28x8962
8963;19.686559;50.575438;1;30;s30x8963
8964;14.282305;52.32208;1;21;s21x8964
8965;20.330675;51.904628;1;12;s12x8965
8966;22.793753;54.057002;1;22;s22x8966
8967;20.022481;51.680841;1;22;s22x8967
8968;19.341225;50.384245;1;9;s9x8968
8969;14.352344;53.316899;1;30;s30x8969
8970;21.805701;50.072071;1;18;s18x8970
8971;18.067116;52.607477;1;12;s12x8971
8972;24.080723;54.000305;1;28;s28x8972
8973;19.541544;54.536936;1;11;s11x8973
8974;14.89497;53.623556;1;24;s24x8974
8975;21.206581;51.006923;1;6;s6x8975
8976;23.237578;50.164909;1;14;s14x8976
8977;15.904696;50.689876;1;7;s7x8977
8978;14.982814;54.188979;1;7;s7x8978
8979;21.724898;51.390133;0;12;s12x8979
8980;15.18011;53.333949;1;24;s24x8980
8981;22.580158;51.26132;1;9;s9x8981
8982;17.582418;51.295909;1;25;s25x8982
8983;15.927245;51.2373;1;9;s9x8983
8984;19.729934;53.094164;1;9;s9x8984
8985;14.270318;54.334056;1;22;s22x8985
8986;23.549363;53.515843;1;5;s5x8986
8987;23.059746;49.619263;1;28;s28x8987
8988;19.493337;51.227167;1;6;s6x8988
8989;21.921788;53.886849;1;15;s15x8989
8990;19.919158;51.424005;0;13;s13x8990
8991;17.535993;52.258858;1;16;s16x8991
8992;22.657312;53.329562;1;22;s22x8992
8993;17.291207;52.347083;1;6;s6x8993
8994;14.757839;49.660173;1;24;s24x8994
8995;17.586893;50.291122;1;5;s5x8995
8996;23.072318;53.079254;1;10;s10x8996
8997;18.609029;53.488774;1;23;s23x8997
8998;18.761258;53.687219;1;27;s27x8998
8999;16.591526;50.387416;1;25;s25x8999
9000;23.16488;51.403172;1;23;s23x9000
9001;19.215136;49.761961;1;30;s30x9001
9002;22.7085;49.200965;1;8;s8x9002
9003;23.262364;53.523736;1;29;s29x9003
9004;23.293266;53.572958;0;6;s6x9004
9005;15.663198;50.744066;1;19;s19x9005
9006;20.607715;50.476281;1;19;s19x9006
9007;16.597421;49.614817;1;13;s13x9007
9008;22.997041;53.725821;1;18;s18x9008
9009;22.635158;53.651355;1;30;s30x9009
9010;14.909279;54.545398;1;25;s25x9010
9011;24.089842;53.569891;1;15;s15x9011
9012;21.599545;54.636807;1;21;s21x9012
9013;21.373164;53.639496;1;27;s27x9013
9014;15.734045;52.134754;1;14;s14x9014
9015;20.401355;53.402911;1;10;s10x9015
9016;21.984329;51.061226;0;20;s20x9016
9017;17.458277;49.4218;1;29;s29x9017
9018;19.753497;52.277127;1;27;s27x9018
9019;19.399565;53.211572;1;14;s14x9019
9020;14.911806;50.764057;1;24;s24x9020
9021;23.099271;49.365995;1;12;s12x9021
9022;20.50796;50.517549;1;20;s20x9022
9023;18.285742;54.695195;1;19;s19x9023
9024;20.575242;52.410357;1;8;s8x9024
9025;17.043662;51.03528;1;8;s8x9025
9026;20.914874;53.804263;1;8;s8x9026
9027;15.531107;49.495788;0;5;s5x9027
9028;14.503199;51.250993;1;7;s7x9028
9029;14.109477;53.440075;1;30;s30x9029
9030;20.178869;54.210035;1;20;s20x9030
9031;15.793984;52.814192;1;20;s20x9031
9032;20.969828;52.375432;1;23;s23x9032
9033;16.495835;53.977736;1;15;s15x9033
9034;16.072769;53.23101;1;8;s8x9034
9035;21.428298;53.994823;1;22;s22x9035
9036;17.284535;50.54038;1;28;s28x9036
9037;21.812773;53.074277;0;9;s9x9037
9038;19.532042;52.741591;1;17;s17x9038
9039;16.007648;49.6938;1;12;s12x9039
9040;17.063818;53.394066;0;12;s12x9040
9041;23.226471;50.120815;1;22;s22x9041
9042;18.051861;50.507105;1;21;s21x9042
9043;15.23589;51.661655;1;18;s18x9043
9044;17.433969;54.559043;1;15;s15x9044
9045;17.955461;52.379992;1;6;s6x9045
9046;20.887209;54.617064;1;6;s6x9046
9047;17.647279;54.056063;1;23;s23x9047
9048;22.454898;53.840802;0;20;s20x9048
9049;21.600476;53.880081;1;5;s5x9049
9050;16.843598;51.896382;1;8;s8x9050
9051;14.61574;50.352423;1;22;s22x9051
9052;17.226544;50.441254;1;10;s10x9052
9053;15.994653;52.377876;1;6;s6x9053
9054;16.355272;51.248662;1;7;s7x9054
9055;20.859864;53.183359;1;6;s6x9055
9056;16.241747;54.450972;1;19;s19x9056
9057;19.609087;52.00562;1;28;s28x9057
9058;19.619547;54.501697;1;8;s8x9058
9059;18.997558;50.588752;0;29;s29x9059
9060;17.371823;53.363878;1;28;s28x9060
9061;23.003205;51.137474;1;5;s5x9061
9062;19.395433;54.746603;1;11;s11x9062
9063;16.382918;49.207829;1;11;s11x9063
9064;15.513743;50.707802;1;11;s11x9064
9065;23.961331;52.286262;1;23;s23x9065
9066;22.888383;49.657431;1;22;s22x9066
9067;21.197199;49.017537;1;11;s11x9067
9068;16.716823;54.672329;0;20;s20x9068
9069;23.161472;50.720109;1;24;s24x9069
9070;21.492186;54.428901;1;20;s20x9070
9071;20.7855;53.109787;1;12;s12x9071
9072;22.543318;53.270644;1;17;s17x9072
9073;23.577703;51.585385;1;13;s13x9073
9074;22.099705;50.926652;1;13;s13x9074
9075;20.59646;54.078938;1;16;s16x9075
9076;23.165244;50.485305;1;18;s18x9076
9077;17.250068;53.586217;1;17;s17x9077
9078;19.529656;50.970795;1;25;s25x9078
9079;20.419421;53.255314;1;29;s29x9079
9080;20.420499;49.235671;1;19;s19x9080
9081;17.285012;53.632628;1;7;s7x9081
9082;21.243995;54.608887;1;17;s17x9082
9083;15.22266;50.844675;1;6;s6x9083
9084;18.894161;49.325014;1;5;s5x9084
9085;19.10214;49.841778;1;17;s17x9085
9086;20.759473;54.011341;1;17;s17x9086
9087;19.851873;52.855063;1;15;s15x9087
9088;20.943917;53.554883;1;30;s30x9088
9089;18.801793;54.037417;1;19;s19x9089
9090;17.910455;51.397577;1;26;s26x9090
9091;19.562167;49.859228;1;10;s10x9091
9092;15.458904;51.746154;1;15;s15x9092
9093;19.064297;49.624431;1;12;s12x9093
9094;15.838105;49.718651;1;10;s10x9094
9095;19.022775;52.00992;1;21;s21x9095
9096;16.775949;54.414651;1;22;s22x9096
9097;18.398413;51.120527;1;24;s24x9097
9098;22.17945;54.615065;1;25;s25x9098
9099;19.343192;53.214043;1;26;s26x9099
9100;18.695191;53.754627;1;29;s29x9100
9101;23.330092;54.014395;1;8;s8x9101
9102;20.996956;52.46582;1;20;s20x9102
9103;18.282665;52.257741;1;25;s25x9103
9104;17.931733;50.199304;1;10;s10x9104
9105;17.844918;52.077103;1;23;s23x9105
9106;19.703139;52.206492;1;7;s7x9106
9107;16.750477;53.624237;1;26;s26x9107
9108;23.302555;50.846187;1;11;s11x9108
9109;21.90545;50.004113;1;28;s28x9109
9110;15.313308;53.340146;1;16;s16x9110
9111;15.553992;53.723874;1;6;s6x9111
9112;23.008873;53.544386;1;16;s16x9112
9113;14.482526;49.193234;1;11;s11x9113
9114;17.155453;49.043836;1;30;s30x9114
9115;19.99828;52.841437;1;22;s22x9115
9116;15.87715;51.02659;1;22;s22x9116
9117;19.52723;49.14875;0;13;s13x9117
9118;16.368484;53.286626;1;27;s27x9118
9119;15.64066;54.138169;1;11;s11x9119
9120;15.187431;53.533184;1;30;s30x9120
9121;21.768436;52.350511;1;21;s21x9121
9122;19.172179;54.071799;0;26;s26x9122
9123;20.614343;51.833941;1;24;s24x9123
9124;16.869448;49.52159;1;26;s26x9124
9125;14.697227;52.091321;1;11;s11x9125
9126;16.69452;49.179708;1;13;s13x9126
9127;23.254489;51.699014;1;25;s25x9127
9128;19.653104;50.833278;1;7;s7x9128
9129;19.104997;52.491457;1;7;s7x9129
9130;20.34496;52.309533;1;23;s23x9130
9131;15.751856;54.167535;1;22;s22x9131
9132;21.687763;53.474114;1;28;s28x9132
9133;18.990943;50.704298;1;6;s6x9133
9134;18.07702;52.021817;1;25;s25x9134
9135;16.337785;54.754004;0;16;s16x9135
9136;18.894964;50.861992;1;6;s6x9136
9137;23.172264;50.9497;1;7;s7x9137
9138;19.990676;50.321493;1;7;s7x9138
9139;19.515923;49.105282;1;26;s26x9139
9140;16.422311;53.493188;1;16;s16x9140
9141;20.997201;53.845632;1;10;s10x9141
9142;21.8196;49.079209;1;29;s29x9142
9143;21.964888;54.042387;0;13;s13x9143
9144;14.269213;52.56222;0;28;s28x9144
9145;19.386361;53.103539;1;24;s24x9145
9146;18.470469;51.854319;1;19;s19x9146
9147;19.73527;51.335121;1;24;s24x9147
9148;21.276257;51.24377;1;25;s25x9148
9149;19.146462;54.322877;1;14;s14x9149
9150;20.944632;51.01803;1;21;s21x9150
9151;20.557561;49.108163;1;27;s27x9151
9152;20.972409;51.095915;1;22;s22x9152
9153;19.464596;52.093258;1;9;s9x9153
9154;21.055245;53.244059;1;11;s11x9154
9155;18.184238;50.779011;1;13;s13x9155
9156;15.688319;52.275304;1;13;s13x9156
9157;15.130625;50.008836;1;19;s19x9157
9158;23.353787;54.448405;1;15;s15x9158
9159;18.447704;49.279135;1;30;s30x9159
9160;23.912142;51.005527;1;26;s26x9160
9161;22.944308;51.735352;1;20;s20x9161
9162;18.765082;54.086745;1;26;s26x9162
9163;23.004749;52.908794;1;8;s8x9163
9164;15.190279;51.31125;1;8;s8x9164
9165;17.381564;52.120038;1;26;s26x9165
9166;14.263885;50.475363;1;7;s7x9166
9167;23.778365;54.166969;1;12;s12x9167
9168;18.261808;49.439747;1;30;s30x9168
9169;14.117721;52.820915;1;18;s18x9169
9170;20.204336;51.705633;1;6;s6x9170
9171;23.610223;49.939584;1;28;s28x9171
9172;17.314101;50.724294;1;12;s12x9172
9173;22.297889;49.615451;0;18;s18x9173
9174;16.896147;53.60495;1;10;s10x9174
9175;22.884686;49.495889;1;16;s16x9175
9176;19.27916;50.698075;1;16;s16x9176
9177;19.905575;50.968406;1;23;s23x9177
9178;22.596263;52.734272;1;5;s5x9178
9179;21.564994;49.33634;1;19;s19x9179
9180;20.797977;51.270698;1;13;s13x9180
9181;17.591378;52.298775;1;22;s22x9181
9182;16.794655;53.915185;1;22;s22x9182
9183;21.106968;54.516824;1;16;s16x9183
9184;19.847162;52.489934;1;22;s22x9184
9185;21.44187;53.128086;1;9;s9x9185
9186;22.344825;53.180262;0;16;s16x9186
9187;16.341787;50.519174;1;29;s29x9187
9188;23.22558;52.739181;1;22;s22x9188
9189;18.271825;54.617032;1;21;s21x9189
9190;15.484847;51.222483;1;18;s18x9190
9191;21.040081;54.684714;1;28;s28x9191
9192;18.400538;54.145304;1;21;s21x9192
9193;18.529555;54.499358;1;30;s30x9193
9194;20.987786;53.267846;1;10;s10x9194
9195;16.507865;49.151395;1;10;s10x9195
9196;24.052957;52.819555;1;6;s6x9196
9197;20.561294;54.728495;1;24;s24x9197
9198;16.709794;51.534982;1;21;s21x9198
9199;22.6609;50.498732;0;5;s5x9199
9200;14.421438;52.357855;1;7;s7x9200
9201;17.308689;52.559571;1;16;s16x9201
9202;17.593146;52.273106;1;8;s8x9202
9203;17.230379;49.621721;1;9;s9x9203
9204;15.751649;53.66511;1;9;s9x9204
9205;17.62753;52.135207;1;21;s21x9205
9206;15.996916;51.415017;0;14;s14x9206
9207;14.56488;52.230818;1;15;s15x9207
9208;22.867217;49.78133;1;19;s19x9208
9209;20.056267;49.21728;1;18;s18x9209
9210;15.065237;52.897776;1;12;s12x9210
9211;20.975855;53.379676;1;19;s19x9211
9212;20.17592;51.286888;1;30;s30x9212
9213;21.085587;49.258488;1;26;s26x9213
9214;15.257428;54.543029;1;6;s6x9214
9215;14.549397;49.578147;1;25;s25x9215
9216;20.912113;49.116684;1;19;s19x9216
9217;17.064026;50.946306;1;7;s7x9217
9218;19.867298;52.0785;1;16;s16x9218
9219;14.487886;50.151355;0;16;s16x9219
9220;17.379893;49.006869;1;21;s21x9220
9221;16.835411;50.992445;1;9;s9x9221
9222;14.863974;52.805848;1;22;s22x9222
9223;16.50352;51.500254;1;21;s21x9223
9224;15.805072;54.447038;1;23;s23x9224
9225;21.828673;50.723082;1;8;s8x9225
9226;23.066495;54.552584;1;14;s14x9226
9227;17.416151;49.515776;1;25;s25x9227
9228;14.977528;52.048282;1;19;s19x9228
9229;18.265973;54.646456;1;23;s23x9229
9230;14.54726;54.241478;1;17;s17x9230
9231;16.588184;50.232284;1;27;s27x9231
9232;20.060919;54.572316;1;14;s14x9232
9233;23.877503;53.810535;1;24;s24x9233
9234;16.483431;53.432126;1;13;s13x9234
9235;22.853204;53.27958;1;27;s27x9235
9236;19.911888;49.477359;0;22;s22x9236
9237;14.79884;49.475605;1;12;s12x9237
9238;16.301426;49.93544;1;14;s14x9238
9239;14.43523;54.266111;1;26;s26x9239
9240;22.365478;53.822336;1;13;s13x9240
9241;23.768297;54.633658;1;10;s10x9241
9242;19.240124;53.79032;1;30;s30x9242
9243;22.701364;54.083618;0;13;s13x9243
9244;20.721458;53.860179;1;9;s9x9244
9245;17.976659;49.38948;0;8;s8x9245
9246;23.536839;54.184431;1;11;s11x9246
9247;17.906779;53.549545;1;23;s23x9247
9248;20.093093;49.650969;1;9;s9x9248
9249;16.071418;49.105515;1;6;s6x9249
9250;21.501492;51.087253;0;7;s7x9250
9251;20.327241;52.481178;1;21;s21x9251
9252;17.061347;50.808834;1;9;s9x9252
9253;23.768405;51.565343;0;14;s14x9253
9254;17.410739;49.829385;1;18;s18x9254
9255;19.362721;50.219904;1;30;s30x9255
9256;21.901421;52.773207;1;13;s13x9256
9257;19.951836;51.690303;1;22;s22x9257
9258;19.248417;53.653802;0;12;s12x9258
9259;23.20559;50.211748;1;24;s24x9259
9260;22.560846;49.101928;1;20;s20x9260
9261;17.985934;52.073265;1;11;s11x9261
9262;23.160959;50.837118;1;14;s14x9262
9263;21.792437;50.483656;1;16;s16x9263
9264;18.224215;51.518601;1;26;s26x9264
9265;20.274061;49.008258;1;18;s18x9265
9266;14.483242;50.352648;0;18;s18x9266
9267;14.622442;49.295409;1;5;s5x9267
9268;21.479703;50.954197;1;19;s19x9268
9269;18.084235;51.988132;1;8;s8x9269
9270;19.225962;50.240156;1;14;s14x9270
9271;17.381099;50.404808;1;7;s7x9271
9272;20.603489;52.351744;1;14;s14x9272
9273;15.008791;50.260412;1;20;s20x9273
9274;15.158474;52.940591;0;29;s29x9274
9275;20.056914;50.615201;1;20;s20x9275
9276;19.790901;54.511037;1;29;s29x9276
9277;23.110249;50.662031;1;22;s22x9277
9278;16.25;49.143892;1;17;s17x9278
9279;14.466913;53.282472;1;29;s29x9279
9280;19.497691;54.777153;1;26;s26x9280
9281;15.040396;50.854363;1;23;s23x9281
9282;17.695973;51.811983;1;5;s5x9282
9283;17.579856;52.756649;1;6;s6x9283
9284;15.442935;51.560086;1;7;s7x9284
9285;20.508454;51.890445;0;14;s14x9285
9286;21.602785;50.944956;1;10;s10x9286
9287;14.681426;52.36578;1;7;s7x9287
9288;23.250757;53.216777;1;26;s26x9288
9289;15.854464;51.447443;1;10;s10x9289
9290;23.464336;51.388518;1;20;s20x9290
9291;22.341378;54.225568;1;25;s25x9291
9292;18.764787;49.268645;1;24;s24x9292
9293;20.601272;52.790605;1;16;s16x9293
9294;14.844082;49.31207;1;10;s10x9294
9295;23.62156;50.947149;1;22;s22x9295
9296;16.946766;53.726061;0;21;s21x9296
9297;21.35406;54.150227;1;8;s8x9297
9298;21.371106;51.571347;1;15;s15x9298
9299;16.278232;50.631199;1;17;s17x9299
9300;20.901493;53.424824;1;25;s25x9300
9301;15.521384;52.715633;1;23;s23x9301
9302;14.400169;52.555715;1;30;s30x9302
9303;21.573215;54.70728;1;21;s21x9303
9304;17.70234;50.927144;0;13;s13x9304
9305;18.444377;51.289197;1;26;s26x9305
9306;21.854198;51.732448;1;8;s8x9306
9307;20.584217;50.532325;1;15;s15x9307
9308;14.694157;51.551119;1;18;s18x9308
9309;14.995499;52.504593;1;25;s25x9309
9310;23.789804;53.19476;0;28;s28x9310
9311;22.962018;52.876064;1;21;s21x9311
9312;18.66624;52.372411;1;22;s22x9312
9313;15.886028;52.73761;1;19;s19x9313
9314;17.25211;50.078828;1;16;s16x9314
9315;19.829023;52.041257;1;26;s26x9315
9316;22.493421;49.885751;1;11;s11x9316
9317;19.402879;52.211809;1;10;s10x9317
9318;21.599486;50.743;0;27;s27x9318
9319;22.665554;50.337615;1;29;s29x9319
9320;18.201332;50.931561;1;18;s18x9320
9321;19.588421;52.393984;1;24;s24x9321
9322;23.937132;52.822112;1;28;s28x9322
9323;21.48737;53.080103;1;16;s16x9323
9324;14.429241;49.140824;1;28;s28x9324
9325;17.933902;49.896359;1;11;s11x9325
9326;20.394025;52.874218;1;22;s22x9326
9327;20.642978;51.444798;1;17;s17x9327
9328;23.544462;50.588177;1;28;s28x9328
9329;17.164955;53.642163;0;30;s30x9329
9330;17.889721;52.459147;1;20;s20x9330
9331;18.375935;51.994384;1;13;s13x9331
9332;21.087646;51.65403;1;20;s20x9332
9333;20.693571;52.760705;1;9;s9x9333
9334;16.095778;49.451332;0;16;s16x9334
9335;23.350058;49.905572;1;26;s26x9335
9336;23.662312;51.565129;1;13;s13x9336
9337;22.714185;52.609573;1;24;s24x9337
9338;16.265718;52.24896;1;24;s24x9338
9339;20.67204;50.64343;1;15;s15x9339
9340;18.700018;54.32128;1;26;s26x9340
9341;23.327787;53.228801;1;30;s30x9341
9342;15.180939;53.851654;0;20;s20x9342
9343;14.178895;52.856087;1;5;s5x9343
9344;23.031104;52.440519;1;27;s27x9344
9345;19.787557;50.167895;1;27;s27x9345
